日期,开盘,收盘,最高,最低,成交量,成交额
2018-01-02,4045.21,4087.4,4087.78,4045.21,146935434,178402033664.0
2018-01-03,4091.46,4111.39,4140.05,4088.73,151852219,205726887936.0
2018-01-04,4114.12,4128.81,4137.64,4105.89,134543795,174523555840.0
2018-01-05,4133.34,4138.75,4151.28,4123.28,149009871,185206292480.0
2018-01-08,4140.85,4160.16,4166.32,4127.31,173877665,226403872768.0
2018-01-09,4157.54,4189.3,4191.28,4153.5,139034294,181975080960.0
2018-01-10,4187.2,4207.81,4211.05,4175.14,151121667,194850254848.0
2018-01-11,4197.11,4205.59,4211.8,4181.96,121578540,170407305216.0
2018-01-12,4205.14,4225.0,4227.39,4199.03,111354793,157606211584.0
2018-01-15,4229.84,4225.24,4262.93,4216.36,170907896,234986586112.0
2018-01-16,4215.62,4258.47,4260.21,4213.13,161494963,228271226880.0
2018-01-17,4261.78,4248.12,4283.34,4230.54,214311032,284554358784.0
2018-01-18,4259.38,4271.42,4292.64,4246.68,172032847,225289687040.0
2018-01-19,4281.94,4285.4,4316.57,4269.62,209490570,258554724352.0
2018-01-22,4276.48,4336.6,4338.48,4275.9,174643195,233960222720.0
2018-01-23,4346.89,4382.61,4383.57,4346.79,201867584,257113358336.0
2018-01-24,4389.45,4389.89,4397.82,4349.09,219818890,284470808576.0
2018-01-25,4381.98,4365.08,4392.2,4336.24,195374950,250308091904.0
2018-01-26,4352.22,4381.3,4403.34,4351.49,177227236,223331307520.0
2018-01-29,4387.06,4302.02,4395.91,4287.11,191100355,256176324608.0
2018-01-30,4286.68,4256.1,4308.51,4251.57,139034729,186650566656.0
2018-01-31,4234.11,4275.9,4287.86,4232.77,145210163,194401800192.0
2018-02-01,4276.34,4245.9,4287.39,4214.29,190002934,239230300160.0
2018-02-02,4213.94,4271.23,4271.76,4181.78,146066826,191169867776.0
2018-02-05,4204.46,4274.15,4274.15,4200.14,161347799,217360146432.0
2018-02-06,4182.33,4148.89,4211.52,4131.56,214910451,279415083008.0
2018-02-07,4205.74,4050.5,4212.57,4048.42,203127493,261507026944.0
2018-02-08,4022.88,4012.05,4071.67,3974.68,159269985,199061770240.0
2018-02-09,3896.17,3840.65,3911.29,3759.15,206349829,246774829056.0
2018-02-12,3846.27,3890.1,3907.84,3828.07,116182638,149858041856.0
2018-02-13,3925.6,3935.63,3986.98,3925.6,112565885,144479354880.0
2018-02-14,3945.09,3966.96,3971.4,3923.13,71081339,93110202368.0
2018-02-22,4020.97,4052.73,4058.79,4009.92,105811571,138334363648.0
2018-02-23,4061.75,4071.09,4085.2,4035.23,99458747,128195833856.0
2018-02-26,4093.4,4118.42,4128.74,4048.98,137881001,179013095424.0
2018-02-27,4120.87,4058.98,4120.87,4051.81,125934469,169684901888.0
2018-02-28,4016.79,4023.64,4051.71,3991.71,109343593,152493907968.0
2018-03-01,3994.87,4049.09,4061.03,3986.89,110199852,146003456000.0
2018-03-02,4014.95,4016.46,4044.42,4006.94,96165000,130931179520.0
2018-03-05,4021.66,4018.1,4042.83,3995.87,87952548,118197858304.0
2018-03-06,4034.99,4066.56,4067.55,3998.93,138762445,171370655744.0
2018-03-07,4063.5,4036.65,4089.7,4027.94,106952425,136572305408.0
2018-03-08,4038.95,4077.6,4078.23,4029.71,91155809,123634638848.0
2018-03-09,4088.07,4108.87,4110.67,4076.45,113701809,150024118272.0
2018-03-12,4130.71,4127.67,4139.53,4112.77,140906739,190367592448.0
2018-03-13,4124.33,4091.25,4130.28,4087.56,111766431,141174161408.0
2018-03-14,4076.06,4073.34,4089.09,4066.49,99013409,131537960960.0
2018-03-15,4058.71,4096.16,4098.99,4058.71,88161157,126882451456.0
2018-03-16,4096.89,4056.42,4110.05,4055.82,84896187,122125340672.0
2018-03-19,4054.62,4074.25,4074.52,4033.52,81502881,118183817216.0
2018-03-20,4045.74,4077.7,4080.19,4040.31,80605281,111980232704.0
2018-03-21,4097.02,4061.05,4110.12,4046.24,97609487,139330412544.0
2018-03-22,4062.07,4020.35,4072.38,4003.72,89095260,127664336896.0
2018-03-23,3896.74,3904.94,3928.51,3834.94,180080448,218905030656.0
2018-03-26,3862.69,3879.89,3883.9,3829.92,115139128,156604526592.0
2018-03-27,3927.49,3913.27,3936.78,3881.87,113700710,162291548160.0
2018-03-28,3865.05,3842.72,3907.28,3835.88,101494907,155848949760.0
2018-03-29,3854.59,3894.05,3913.96,3794.26,116629066,164996784128.0
2018-03-30,3893.75,3898.5,3915.35,3879.21,97512271,137959280640.0
2018-04-02,3897.01,3886.92,3937.02,3882.89,111242665,159356080128.0
2018-04-03,3850.15,3862.48,3878.15,3839.93,95137370,132049936384.0
2018-04-04,3873.63,3854.86,3898.61,3852.5,88730609,131593068544.0
2018-04-09,3851.95,3852.93,3870.67,3827.41,84105462,118167273472.0
2018-04-10,3860.72,3927.17,3927.42,3851.8,106173722,137941299200.0
2018-04-11,3934.17,3938.34,3958.71,3924.96,111933020,139989291008.0
2018-04-12,3935.67,3898.64,3937.78,3896.18,82699489,108075565056.0
2018-04-13,3920.74,3871.14,3929.95,3866.19,71544202,98921828352.0
2018-04-16,3862.47,3808.86,3869.16,3789.61,99217769,131566866432.0
2018-04-17,3812.87,3748.64,3822.63,3745.44,90610790,126518751232.0
2018-04-18,3785.31,3766.28,3789.66,3708.11,106676705,143077675008.0
2018-04-19,3774.78,3811.84,3824.03,3767.8,99054060,127520120832.0
2018-04-20,3801.21,3760.85,3815.44,3750.1,99282926,123550662656.0
2018-04-23,3754.69,3766.33,3787.4,3735.18,90356291,111763030016.0
2018-04-24,3769.88,3843.49,3854.43,3769.88,114219525,145700511744.0
2018-04-25,3824.59,3828.7,3838.69,3817.03,78172613,105750450176.0
2018-04-26,3823.39,3755.49,3828.71,3744.89,87150641,125772304384.0
2018-04-27,3771.04,3756.88,3776.98,3714.64,89531727,142113628160.0
2018-05-02,3769.93,3763.65,3787.3,3744.55,83301036,120083484672.0
2018-05-03,3756.17,3793.0,3797.53,3732.37,93961119,122740170752.0
2018-05-04,3784.32,3774.6,3801.52,3770.94,71554289,98315255808.0
2018-05-07,3782.54,3834.19,3834.59,3776.03,87286195,126354800640.0
2018-05-08,3834.61,3878.68,3892.07,3833.73,94215158,135445864448.0
2018-05-09,3876.13,3871.62,3878.94,3855.74,66712965,92322897920.0
2018-05-10,3882.84,3893.06,3894.49,3867.31,70667809,103255142400.0
2018-05-11,3902.15,3872.84,3903.34,3871.95,73356603,107715457024.0
2018-05-14,3886.87,3909.29,3919.3,3886.87,81976000,122520047616.0
2018-05-15,3920.14,3924.1,3924.34,3892.92,76049554,106091905024.0
2018-05-16,3909.82,3892.84,3923.34,3889.19,71913646,106533928960.0
2018-05-17,3895.49,3864.05,3899.51,3858.85,59030124,87104163840.0
2018-05-18,3860.16,3903.06,3903.06,3841.9,72613957,96823853056.0
2018-05-21,3925.54,3921.24,3937.46,3913.6,92641738,120528728064.0
2018-05-22,3918.82,3906.21,3918.82,3881.17,75368778,102883344384.0
2018-05-23,3898.27,3854.58,3898.27,3854.58,83722319,110684504064.0
2018-05-24,3853.29,3827.22,3859.1,3823.92,68345021,93408219136.0
2018-05-25,3823.74,3816.5,3841.12,3804.13,70836385,95667544064.0
2018-05-28,3816.26,3833.26,3846.55,3799.32,71521132,100001640448.0
2018-05-29,3824.19,3804.01,3841.78,3800.67,81552663,117288579072.0
2018-05-30,3755.18,3723.37,3767.89,3722.07,87913285,115858976768.0
2018-05-31,3749.3,3802.38,3804.79,3742.53,92666895,130545422336.0
2018-06-01,3789.67,3770.59,3802.54,3753.84,77821814,105934864384.0
2018-06-04,3785.19,3807.58,3813.41,3776.62,76624340,115146469376.0
2018-06-05,3811.29,3845.32,3845.56,3800.93,78687360,121261465600.0
2018-06-06,3839.68,3837.35,3848.33,3830.9,73117238,107142041600.0
2018-06-07,3846.94,3831.01,3859.85,3827.69,80256146,112365711360.0
2018-06-08,3819.45,3779.62,3819.46,3759.27,83337336,107818799104.0
2018-06-11,3770.21,3779.98,3792.55,3756.51,68709834,105597923328.0
2018-06-12,3783.19,3825.95,3830.47,3765.26,73206244,116217139200.0
2018-06-13,3814.62,3788.34,3817.45,3782.07,66377971,97185497088.0
2018-06-14,3774.64,3773.37,3808.16,3759.25,68471322,99234013184.0
2018-06-15,3763.04,3753.43,3780.34,3737.43,85488893,109534900224.0
2018-06-19,3702.67,3621.12,3712.82,3583.02,160706542,193848799232.0
2018-06-20,3602.55,3635.44,3649.34,3578.17,86718098,112804814848.0
2018-06-21,3633.56,3592.97,3673.56,3589.49,93908552,115584147456.0
2018-06-22,3567.89,3608.9,3609.08,3542.46,75117865,89687281664.0
2018-06-25,3625.8,3560.48,3631.03,3559.03,79877079,106690347008.0
2018-06-26,3521.59,3531.11,3541.78,3478.21,84985270,108132167680.0
2018-06-27,3525.13,3459.26,3537.66,3441.79,81491817,107628896256.0
2018-06-28,3434.94,3423.53,3477.06,3416.95,75918052,98570526720.0
2018-06-29,3431.96,3510.98,3512.38,3425.22,77257032,97616367616.0
2018-07-02,3504.46,3407.96,3506.9,3383.5,84351450,107601539072.0
2018-07-03,3410.48,3409.28,3422.04,3319.29,95278692,129898020864.0
2018-07-04,3398.78,3363.75,3418.33,3359.09,75157998,93648560128.0
2018-07-05,3365.55,3342.44,3398.49,3330.71,81587981,97544617984.0
2018-07-06,3347.06,3365.12,3396.25,3295.73,86097580,109481943040.0
2018-07-09,3378.91,3459.18,3459.32,3378.91,76601546,100918861824.0
2018-07-10,3464.91,3467.52,3474.14,3437.27,69548823,90127446016.0
2018-07-11,3398.93,3407.53,3427.57,3375.14,72040950,89661505536.0
2018-07-12,3403.33,3481.06,3499.1,3403.33,96353564,117805514752.0
2018-07-13,3488.5,3492.69,3499.76,3474.91,72955896,99800186880.0
2018-07-16,3488.97,3472.09,3506.24,3459.73,68281999,90754289664.0
2018-07-17,3466.42,3449.38,3467.19,3420.97,61983076,85720563712.0
2018-07-18,3456.61,3431.32,3479.26,3430.16,66530330,88556871680.0
2018-07-19,3444.8,3428.34,3466.51,3417.96,68477716,88804909056.0
2018-07-20,3426.46,3492.89,3505.93,3398.95,101984727,122196955136.0
2018-07-23,3471.86,3525.75,3527.53,3464.65,119036626,143960932352.0
2018-07-24,3530.66,3581.71,3596.51,3530.66,156912435,177448955904.0
2018-07-25,3589.51,3577.75,3589.98,3566.31,96758500,112176693248.0
2018-07-26,3583.32,3536.25,3593.92,3528.64,90349642,105577283584.0
2018-07-27,3533.77,3521.23,3545.41,3512.7,70178104,81192173568.0
2018-07-30,3520.85,3515.08,3550.9,3489.55,82116995,96183099392.0
2018-07-31,3510.47,3517.66,3528.15,3493.15,67980818,80022151168.0
2018-08-01,3530.03,3447.39,3543.61,3446.78,90348618,107477213184.0
2018-08-02,3434.35,3370.96,3434.35,3322.1,101308728,122401284096.0
2018-08-03,3366.66,3315.28,3381.34,3315.2,70796910,91395985408.0
2018-08-06,3312.82,3273.27,3344.25,3257.69,77975084,97517989888.0
2018-08-07,3284.98,3368.87,3368.96,3263.5,91783916,107512225792.0
2018-08-08,3362.15,3314.51,3368.16,3311.77,79284864,90958913536.0
2018-08-09,3303.48,3397.53,3408.39,3299.62,91957573,108802314240.0
2018-08-10,3398.41,3405.02,3424.04,3380.57,68967299,85634523136.0
2018-08-13,3369.98,3390.34,3396.19,3336.7,76191532,90869288960.0
2018-08-14,3386.48,3372.91,3391.73,3356.61,60651446,72121991168.0
2018-08-15,3371.96,3291.98,3372.14,3288.71,68174054,83402194944.0
2018-08-16,3251.86,3276.73,3315.2,3231.56,76547366,89269174272.0
2018-08-17,3305.9,3229.62,3311.57,3224.1,67395412,84452454400.0
2018-08-20,3238.22,3267.25,3267.25,3209.01,70904228,88963383296.0
2018-08-21,3271.84,3326.65,3331.71,3270.03,75205583,97925840896.0
2018-08-22,3328.97,3307.95,3328.97,3299.39,50787057,66548536320.0
2018-08-23,3308.46,3320.03,3336.11,3285.81,61112335,80212787200.0
2018-08-24,3308.48,3325.33,3353.04,3291.87,63765898,77197848576.0
2018-08-27,3339.39,3406.57,3406.57,3339.26,94270083,114960965632.0
2018-08-28,3408.15,3400.17,3416.59,3388.81,75445363,94945951744.0
2018-08-29,3393.05,3386.57,3398.71,3377.12,67020403,79072301056.0
2018-08-30,3385.81,3351.09,3402.56,3349.47,68385290,80226054144.0
2018-08-31,3333.38,3334.5,3356.58,3310.87,76205629,96091893760.0
2018-09-03,3320.69,3321.82,3325.61,3291.78,66429855,81305681920.0
2018-09-04,3324.19,3363.9,3370.96,3307.96,67088806,85892034560.0
2018-09-05,3349.7,3298.14,3354.2,3298.14,64301888,80656674816.0
2018-09-06,3286.66,3262.88,3311.5,3253.76,62300288,79373139968.0
2018-09-07,3273.89,3277.64,3316.61,3253.73,63947407,81263439872.0
2018-09-10,3271.38,3230.07,3277.88,3227.85,63817052,76175581184.0
2018-09-11,3229.71,3224.21,3245.62,3209.11,58491305,67722118912.0
2018-09-12,3216.99,3202.02,3225.6,3194.98,54627899,68887019520.0
2018-09-13,3239.69,3236.57,3249.59,3191.4,67290327,85887963136.0
2018-09-14,3242.83,3242.09,3254.1,3227.94,60130639,76481212416.0
2018-09-17,3224.93,3204.92,3230.79,3200.51,52259548,60650940928.0
2018-09-18,3193.64,3269.43,3270.11,3193.64,70425034,83899138048.0
2018-09-19,3262.0,3312.48,3335.99,3258.31,89170665,109395423232.0
2018-09-20,3314.88,3310.13,3332.31,3303.07,64561057,76660846592.0
2018-09-21,3320.7,3410.49,3410.49,3307.77,108416005,123573116928.0
2018-09-25,3375.97,3379.8,3394.38,3367.03,69054692,82870030336.0
2018-09-26,3388.56,3417.24,3448.26,3383.24,93173343,119113318400.0
2018-09-27,3415.95,3403.59,3423.71,3394.73,69765240,87573299200.0
2018-09-28,3409.96,3438.86,3444.99,3404.7,84377756,94880276480.0
2018-10-08,3361.56,3290.9,3364.46,3285.25,97888988,114164219904.0
2018-10-09,3290.17,3288.69,3309.8,3276.13,66723274,78372941824.0
2018-10-10,3295.43,3281.6,3315.73,3256.58,64492828,79166808064.0
2018-10-11,3179.54,3124.11,3209.52,3099.04,120941343,125723082752.0
2018-10-12,3123.37,3170.73,3184.12,3094.97,98611151,104423075840.0
2018-10-15,3173.85,3126.45,3183.13,3120.23,69605023,77137698816.0
2018-10-16,3128.58,3100.97,3166.09,3089.37,68887721,75206471680.0
2018-10-17,3140.68,3118.25,3149.13,3062.55,76837138,86132695040.0
2018-10-18,3097.79,3044.39,3097.79,3043.38,73771968,79703732224.0
2018-10-19,3017.75,3134.95,3137.75,3009.5,98839688,110951370752.0
2018-10-22,3159.56,3270.27,3297.38,3159.56,145862044,170651308032.0
2018-10-23,3273.13,3183.43,3276.02,3163.57,121013240,142589177856.0
2018-10-24,3169.46,3188.2,3245.4,3164.29,110909745,120954388480.0
2018-10-25,3107.84,3194.31,3197.32,3099.89,106951818,113291747328.0
2018-10-26,3204.28,3173.64,3218.1,3151.92,101299354,106070368256.0
2018-10-29,3157.49,3076.89,3158.81,3062.58,91839790,108479492096.0
2018-10-30,3061.93,3110.26,3146.63,3050.77,116070100,131767103488.0
2018-10-31,3116.66,3153.82,3168.92,3106.03,111207455,117099696128.0
2018-11-01,3185.2,3177.03,3217.8,3173.1,132653379,145919303680.0
2018-11-02,3258.61,3290.25,3290.25,3222.44,153466104,178340642816.0
2018-11-05,3269.47,3262.84,3279.88,3230.36,109706683,123630923776.0
2018-11-06,3254.98,3243.15,3254.98,3213.9,83869138,91703898112.0
2018-11-07,3243.88,3221.91,3270.5,3218.42,91615529,101814919168.0
2018-11-08,3251.73,3212.77,3253.57,3207.71,76414541,85221666816.0
2018-11-09,3193.3,3167.44,3193.3,3166.31,84282762,88194191360.0
2018-11-12,3160.25,3205.14,3206.51,3152.44,88062392,97363050496.0
2018-11-13,3164.92,3237.38,3254.77,3161.1,126493463,125603045376.0
2018-11-14,3233.64,3204.94,3239.24,3200.23,113808658,105386565632.0
2018-11-15,3201.28,3242.37,3242.38,3198.78,98558810,100119191552.0
2018-11-16,3242.88,3257.67,3282.39,3223.72,126876836,135379804160.0
2018-11-19,3258.79,3294.6,3294.6,3251.07,115956595,123188776960.0
2018-11-20,3268.08,3218.41,3278.78,3213.68,109361155,114155065344.0
2018-11-21,3187.1,3226.49,3230.26,3185.24,84119726,87813275648.0
2018-11-22,3232.97,3214.43,3235.45,3199.7,65098291,70083371008.0
2018-11-23,3208.59,3143.48,3212.2,3139.39,84638254,86864945152.0
2018-11-26,3148.67,3141.24,3169.44,3131.64,59379141,61899479552.0
2018-11-27,3152.77,3137.24,3162.01,3126.29,55407831,61946260992.0
2018-11-28,3137.75,3178.93,3179.41,3126.62,74881956,77620551680.0
2018-11-29,3198.83,3137.65,3204.86,3137.65,80498465,86927613952.0
2018-11-30,3136.2,3172.69,3175.15,3132.42,70921044,77297696768.0
2018-12-03,3260.69,3260.95,3273.64,3228.36,121487158,145828417536.0
2018-12-04,3256.23,3267.71,3267.94,3243.7,79415040,90543599616.0
2018-12-05,3224.26,3252.0,3266.9,3219.98,76153052,90909093888.0
2018-12-06,3218.11,3181.67,3223.52,3179.89,76328771,95678881792.0
2018-12-07,3187.49,3181.56,3193.82,3176.71,53361925,66323970560.0
2018-12-10,3153.52,3144.76,3170.15,3134.38,63437274,73717202944.0
2018-12-11,3148.23,3159.82,3161.96,3143.61,53223877,60014969856.0
2018-12-12,3181.57,3170.61,3182.21,3160.28,53309914,60536223488.0
2018-12-13,3178.89,3219.69,3234.08,3169.42,90442755,103375478784.0
2018-12-14,3207.35,3165.91,3210.72,3165.91,84301251,91576901632.0
2018-12-17,3158.28,3161.2,3167.51,3134.37,66497006,77151490048.0
2018-12-18,3139.95,3128.43,3165.0,3114.47,63820319,72035450880.0
2018-12-19,3133.74,3091.13,3137.01,3086.76,55522299,67872922368.0
2018-12-20,3083.54,3067.42,3097.72,3044.29,69749463,78181425152.0
2018-12-21,3055.33,3029.4,3057.4,3007.61,76758100,84824064000.0
2018-12-24,3015.5,3038.2,3040.35,3007.33,57299615,63880740608.0
2018-12-25,3006.88,3017.28,3030.14,2964.88,78689426,80413569024.0
2018-12-26,3012.87,3002.03,3029.06,2996.48,55647032,58574969088.0
2018-12-27,3042.95,2990.51,3047.23,2990.51,80541786,81159270400.0
2018-12-28,2994.8,3010.65,3024.35,2984.82,71053778,78145310720.0
2019-01-02,3017.07,2969.54,3018.78,2958.49,68663022,76105572352.0
2019-01-03,2963.02,2964.84,3000.44,2953.25,70867103,76664799232.0
2019-01-04,2940.19,3035.87,3036.81,2935.83,103318971,107141038080.0
2019-01-07,3055.15,3054.3,3061.75,3035.91,101164360,105703940096.0
2019-01-08,3049.87,3047.7,3055.51,3038.53,86170586,79628881920.0
2019-01-09,3065.23,3078.48,3117.96,3062.85,107364349,117129678848.0
2019-01-10,3077.48,3072.69,3092.54,3062.57,85271757,90206871552.0
2019-01-11,3082.26,3094.78,3102.83,3071.03,71786424,77420240896.0
2019-01-14,3092.5,3067.78,3097.41,3064.38,66121702,68115969024.0
2019-01-15,3071.52,3127.99,3129.37,3064.67,88772961,99976892416.0
2019-01-16,3126.13,3128.65,3135.01,3117.29,80214341,85781590016.0
2019-01-17,3132.63,3111.42,3141.71,3110.06,80174871,82888208384.0
2019-01-18,3124.5,3168.17,3171.69,3120.35,103963835,106780659712.0
2019-01-21,3170.88,3185.64,3199.21,3170.88,93915023,105536987136.0
2019-01-22,3181.95,3143.32,3181.95,3135.34,72990528,78150877184.0
2019-01-23,3136.1,3141.05,3157.63,3131.87,59870479,62669651968.0
2019-01-24,3146.6,3158.78,3165.63,3125.3,72934636,80963878912.0
2019-01-25,3165.18,3184.47,3203.17,3164.41,83967729,93207953408.0
2019-01-28,3203.12,3183.78,3228.87,3174.72,82622431,97371496448.0
2019-01-29,3177.26,3193.97,3200.99,3148.23,77658335,85943910400.0
2019-01-30,3181.66,3168.48,3202.9,3167.89,63746516,73005121536.0
2019-01-31,3182.7,3201.63,3216.07,3178.01,86247839,97509924864.0
2019-02-01,3225.73,3247.4,3247.5,3207.72,82019640,94766411776.0
2019-02-11,3239.81,3306.47,3307.06,3239.81,98818435,114752356352.0
2019-02-12,3306.35,3330.34,3335.36,3298.63,122232463,122834100224.0
2019-02-13,3337.78,3397.03,3405.58,3329.14,163828332,168866263040.0
2019-02-14,3392.85,3402.14,3415.4,3381.98,151127291,138649288704.0
2019-02-15,3391.24,3338.7,3395.03,3335.87,143668603,141555060736.0
2019-02-18,3366.42,3445.74,3445.74,3366.42,182886090,180449742848.0
2019-02-19,3454.72,3439.61,3480.79,3419.07,179083786,185762746368.0
2019-02-20,3449.93,3451.93,3463.77,3421.51,147390310,145570263040.0
2019-02-21,3450.14,3442.71,3500.25,3431.63,180143288,185197154304.0
2019-02-22,3439.38,3520.12,3520.12,3417.98,187237975,202869288960.0
2019-02-25,3575.85,3729.48,3729.48,3574.69,342557123,376382394368.0
2019-02-26,3734.71,3684.69,3762.11,3679.27,358038697,387632861184.0
2019-02-27,3682.81,3678.39,3737.63,3638.33,286236006,307306147840.0
2019-02-28,3675.26,3669.37,3695.46,3650.05,184810220,206010957824.0
2019-03-01,3699.22,3749.71,3749.71,3668.77,204711004,235620622336.0
2019-03-04,3783.04,3794.1,3886.58,3764.78,323490127,376397283328.0
2019-03-05,3785.38,3816.01,3816.16,3770.79,230853166,261464121344.0
2019-03-06,3822.86,3848.09,3855.16,3787.52,318077371,331155615744.0
2019-03-07,3841.15,3808.85,3845.18,3778.8,329846548,359339151360.0
2019-03-08,3721.4,3657.58,3774.54,3656.19,317990077,349296693248.0
2019-03-11,3663.98,3729.95,3731.91,3650.81,230912865,268718460928.0
2019-03-12,3758.32,3755.35,3804.72,3723.68,274926382,325180620800.0
2019-03-13,3758.71,3724.19,3763.09,3708.81,233682248,286171049984.0
2019-03-14,3710.29,3698.49,3747.82,3673.85,190817236,231820148736.0
2019-03-15,3713.94,3745.01,3782.24,3713.94,175174543,224194363392.0
2019-03-18,3753.64,3851.75,3851.75,3733.68,216928059,276473450496.0
2019-03-19,3856.59,3833.96,3868.34,3815.22,181727109,224096890880.0
2019-03-20,3825.34,3835.44,3855.15,3790.51,175632090,215406993408.0
2019-03-21,3840.28,3836.89,3864.07,3823.47,196310310,231993446400.0
2019-03-22,3838.13,3833.8,3845.58,3786.59,171356992,198518386688.0
2019-03-25,3776.44,3742.83,3807.18,3741.61,198586330,223396564992.0
2019-03-26,3766.53,3700.44,3770.84,3687.55,173046579,196547809280.0
2019-03-27,3724.41,3743.39,3750.26,3703.45,138758454,177507528704.0
2019-03-28,3731.06,3728.4,3755.72,3710.08,133272128,172604391424.0
2019-03-29,3739.77,3872.34,3876.38,3739.77,215639104,283022299136.0
2019-04-01,3901.17,3973.93,3982.91,3901.17,271382705,340799401984.0
2019-04-02,3986.34,3971.29,3988.1,3956.51,226000340,281892057088.0
2019-04-03,3947.87,4022.16,4026.5,3939.78,231917368,284826497024.0
2019-04-04,4039.74,4062.23,4072.11,4021.71,260410939,313539432448.0
2019-04-08,4097.1,4057.23,4122.6,4017.49,267505577,324670451712.0
2019-04-09,4063.81,4075.43,4084.24,4038.28,182956808,243187912704.0
2019-04-10,4062.44,4085.85,4115.38,4035.47,194687613,278282027008.0
2019-04-11,4083.46,3997.58,4097.12,3990.24,169049641,236259155968.0
2019-04-12,3986.78,3988.62,4006.93,3961.46,135862118,178795937792.0
2019-04-15,4056.49,3975.52,4085.39,3974.23,182645571,236298723328.0
2019-04-16,3958.1,4085.79,4085.79,3943.49,202041966,250569207808.0
2019-04-17,4080.72,4087.24,4106.62,4057.5,180367117,228824428544.0
2019-04-18,4085.11,4072.08,4094.05,4056.24,146562122,187812687872.0
2019-04-19,4076.3,4120.61,4120.64,4046.2,150794911,194701692928.0
2019-04-22,4125.97,4025.61,4126.09,4015.47,189353746,244380549120.0
2019-04-23,4021.63,4019.01,4061.09,4005.28,155611651,204121505792.0
2019-04-24,4033.63,4030.09,4044.34,3967.81,145498696,186497961984.0
2019-04-25,4013.6,3941.82,4022.56,3938.33,159722071,197530996736.0
2019-04-26,3921.89,3889.27,3943.83,3887.25,142008069,186572136448.0
2019-04-29,3896.58,3900.33,3953.23,3875.45,153870927,203946553344.0
2019-04-30,3887.18,3913.21,3923.11,3885.15,116233377,161665925120.0
2019-05-06,3775.08,3684.62,3791.61,3647.14,197472883,254115401728.0
2019-05-07,3702.27,3720.67,3738.18,3671.83,132847654,183659159552.0
2019-05-08,3648.55,3667.46,3722.93,3642.5,112867356,145058488320.0
2019-05-09,3637.35,3599.7,3656.9,3584.82,101037394,141829095424.0
2019-05-10,3643.06,3730.45,3732.92,3589.29,148003848,195067170816.0
2019-05-13,3675.76,3668.73,3702.9,3658.0,103391859,135053926400.0
2019-05-14,3630.44,3645.15,3683.26,3630.44,102313459,135262867456.0
2019-05-15,3674.99,3727.09,3741.04,3674.99,110161769,152534548480.0
2019-05-16,3720.04,3743.96,3745.14,3707.9,116258273,139851939840.0
2019-05-17,3744.88,3648.76,3745.36,3637.58,128453245,154092351488.0
2019-05-20,3635.74,3617.79,3644.5,3583.83,108963476,134194262016.0
2019-05-21,3619.44,3666.78,3690.09,3610.68,111022920,133071380480.0
2019-05-22,3663.15,3649.38,3679.27,3634.75,98346127,121775243264.0
2019-05-23,3629.53,3583.96,3631.47,3578.11,99897782,125611970560.0
2019-05-24,3584.9,3593.91,3623.39,3580.79,80934049,101337497600.0
2019-05-27,3592.6,3637.2,3648.03,3556.26,108830871,133399052288.0
2019-05-28,3633.02,3672.26,3683.23,3627.79,117886241,148966334464.0
2019-05-29,3642.54,3663.91,3693.23,3637.35,93355441,120002035712.0
2019-05-30,3648.85,3641.18,3650.97,3612.62,94202560,112864079872.0
2019-05-31,3641.0,3629.79,3668.18,3627.54,89222267,108264202240.0
2019-06-03,3640.61,3632.01,3672.81,3613.13,100723180,123902447616.0
2019-06-04,3632.56,3598.47,3636.13,3584.46,87097093,109467238400.0
2019-06-05,3627.79,3597.11,3634.45,3593.95,88642020,114634227712.0
2019-06-06,3601.04,3564.68,3601.04,3557.02,85534403,104367267840.0
2019-06-10,3578.01,3610.74,3623.73,3568.28,92375060,117346607104.0
2019-06-11,3617.52,3719.28,3723.14,3617.52,143482806,180899074048.0
2019-06-12,3706.86,3691.1,3711.88,3683.94,119178852,132296097792.0
2019-06-13,3689.58,3685.39,3697.59,3654.27,96331717,110459904000.0
2019-06-14,3690.48,3654.88,3709.65,3650.91,101817004,116584259584.0
2019-06-17,3654.44,3654.82,3683.77,3645.5,72976678,93092581376.0
2019-06-18,3661.13,3667.62,3675.65,3638.78,70692265,89472839680.0
2019-06-19,3761.34,3715.94,3771.35,3715.13,125595715,172574179328.0
2019-06-20,3718.94,3828.52,3845.79,3717.19,168872074,227726983168.0
2019-06-21,3832.73,3833.94,3856.09,3817.31,153635154,199961616384.0
2019-06-24,3836.31,3841.27,3853.55,3819.77,100084621,143644733440.0
2019-06-25,3837.43,3801.31,3838.06,3755.01,124075912,169358794752.0
2019-06-26,3779.51,3794.33,3809.76,3771.72,81820283,112106860544.0
2019-06-27,3807.54,3834.82,3854.08,3805.83,105316357,156483420160.0
2019-06-28,3832.06,3825.59,3835.23,3803.05,84766139,116512051200.0
2019-07-01,3899.33,3935.81,3936.67,3886.91,158370340,217470251008.0
2019-07-02,3931.05,3937.17,3942.43,3918.94,131863496,173997043712.0
2019-07-03,3927.44,3893.53,3927.44,3878.84,111992604,163145732096.0
2019-07-04,3895.2,3873.1,3906.89,3854.69,99342257,142669254656.0
2019-07-05,3875.37,3893.2,3900.31,3857.93,74006528,116236521472.0
2019-07-08,3875.75,3802.79,3875.75,3775.03,109539087,147198418944.0
